mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.35679612159729,0.0321568529329304,0.02217278480529785,0.007969122172770645,1.0,5,3,5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 3, 'gamma': 5, 'colsample_bytree': 1.0}",0.6464568754742432,0.7494525353460189,0.6926118847666631,0.6593494206442011,0.6430759803921567,0.6781893393246566,0.03970212260731756,1
8.2535071849823,0.11995330139290569,0.029288005828857423,0.010317726160314596,0.6,1,5,1.5,0.8,"{'subsample': 0.6, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.6326932804991148,0.7214946316572763,0.6690655894546614,0.6512915913681302,0.672149678837052,0.669338954363247,0.02965401253953224,5
7.823078870773315,0.08817765420132659,0.028434562683105468,0.006119365577741508,0.8,5,5,1,0.8,"{'subsample': 0.8, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 1, 'colsample_bytree': 0.8}",0.6342530140797572,0.7167960029765068,0.6833953438928457,0.6541617944084193,0.67299484448952,0.6723201999694097,0.027856953693303262,3
5.8259223937988285,0.24972021076310189,0.02064337730407715,0.006955949851579369,1.0,5,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.6305012224938875,0.7394174550866376,0.6917827149994685,0.6512490698416074,0.6430442866801893,0.6711989498203581,0.03981066095145081,4
7.894299411773682,1.2025069158805997,0.027986907958984376,0.01196512467883,0.8,1,4,1,1.0,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 1, 'colsample_bytree': 1.0}",0.6351382682741757,0.7263846072073987,0.6724673115764855,0.646359094291485,0.6840242562542258,0.6728747075207542,0.03198407217608517,2
